"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"141","RT @TabascoHOY: Los tabasqueños están en la lista del “Tuca” Ferretti para enfrentar los próximos juegos amistosos ante #EstadosUnidos y #U…",FALSE,0,NA,2018-08-30 12:58:12,FALSE,NA,"1035149687916032001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoraCanton",16,TRUE,FALSE,NA,NA
"142","Buen dia. Jueves en #Piriapolis #Uruguay nublado y con el mar crecido pero tranquilo. Del temporal de Santa Rosa po… https://t.co/BbjcG2Xmya",FALSE,1,NA,2018-08-30 12:58:02,TRUE,NA,"1035149646023286786",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INMONOEL",0,FALSE,FALSE,NA,NA
"143","Esperando el huracán en #Uruguay con un delicioso Half Corona de H. #Upmann lleno de sabor a sol cubano. Formato id… https://t.co/iPupBHyTuT",FALSE,1,NA,2018-08-30 12:56:35,TRUE,NA,"1035149280254873602",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CabanaCorner",0,FALSE,FALSE,NA,NA
"144","New Abel Hernández (CSKA Moscow) football render!

Download: https://t.co/P5zdNQTE7s

#AbelHernández #CSKAMoscow #Uruguay",FALSE,0,NA,2018-08-30 12:55:17,FALSE,NA,"1035148953464000512",NA,"<a href=""https://www.footyrenders.com"" rel=""nofollow"">FootyRenders.com</a>","FootyRenders",0,FALSE,FALSE,NA,NA
"145","Un placer acompañar a @martinviggiano de El Sacacorchos @ObservadorUY en su visita a #RíasBaixas  #Uruguay #vino… https://t.co/umocVtfxGl",FALSE,0,NA,2018-08-30 12:55:11,TRUE,NA,"1035148927736139777",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","mantivinos",0,FALSE,FALSE,NA,NA
"146","#LunesDeGanarSeguidores 
#MartesDeGanarSeguidores 
#MiercolesDeGanarSeguidores 
#JuevesDeGanarSeguidores… https://t.co/ewgGnyxUxd",FALSE,0,NA,2018-08-30 12:52:26,TRUE,NA,"1035148237311803392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oscarrjavier95",0,FALSE,FALSE,NA,NA
"147","RT @MarisaAvogadro: Durante agosto nos acompaña con sus obras en la Galería virtual el artista plástico uruguayo Miguel Méndez Furtado Visi…",FALSE,0,NA,2018-08-30 12:52:00,FALSE,NA,"1035148129778184192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patriciaceli3",1,TRUE,FALSE,NA,NA
"148","En #Uruguay fútbol hasta en la taxonomía ccp @rkellerp https://t.co/dJhZ6lZ6pf",FALSE,0,NA,2018-08-30 12:51:59,FALSE,NA,"1035148125743329281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acxoyatl",0,FALSE,FALSE,NA,NA
"149","RT @FabianBia: Pan de Azúcar.
Piriápolis
#Maldonado 
#uruguay https://t.co/IhHtSbamwg",FALSE,0,NA,2018-08-30 12:51:35,FALSE,NA,"1035148021917523969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CeciliaEccher",49,TRUE,FALSE,NA,NA
"150","EL GRAN ARREPENTIDO DE LA MAFIA DEL FÚTBOL fue presentado en @NoToquenNada por el autor, @facupastor. • Un libro co… https://t.co/L1iz3py72P",FALSE,1,"Libreria_Futbol",2018-08-30 12:51:18,TRUE,"1035146722685710341","1035147952166240256","4900066516","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Libreria_Futbol",0,FALSE,FALSE,NA,NA
"151","RT @inversionenaut1: Donde están  Juntando firmas para que paren de cerrar empresas producto de la voracidad fiscal del gobierno sin agenda…",FALSE,0,NA,2018-08-30 12:42:49,FALSE,NA,"1035145816741224448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","danielconcepc",5,TRUE,FALSE,NA,NA
"152","RT @UNDPClimate: Representatives from the joint @FAO &amp; @UNDP #NAPAg Programme connect sectoral #adaptation plans wi… https://t.co/zfls9zOxnr",FALSE,6,NA,2018-08-30 12:41:29,TRUE,NA,"1035145480244740096",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","FAOclimate",0,FALSE,FALSE,NA,NA
"153","RT @Libreria_Futbol: Hablando de arrepentidos... ¡Novedad EXCLUSIVA de LIBRERÍA DE FÚTBOL en #Uruguay! • EL GRAN ARREPENTIDO DE LA MAFIA DE…",FALSE,0,NA,2018-08-30 12:40:32,FALSE,NA,"1035145243899899905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PlanetaLibrosUY",1,TRUE,FALSE,NA,NA
"154","En noviembre, #CARAJO vuelve a #Uruguay! 
Montevideo Music Box
👇👇👇 https://t.co/nmJqFAOZfe",FALSE,2,NA,2018-08-30 12:40:24,FALSE,NA,"1035145209452154881",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Aca_Pasan_Cosas",0,FALSE,FALSE,NA,NA
"155",". @BorsariLuis @MaldonadoUY : ""En el exterior no hay sensación de inseguridad en #Uruguay . Acá anda todo el mundo… https://t.co/2meHoHnt8K",FALSE,0,NA,2018-08-30 12:39:09,TRUE,NA,"1035144893952401409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PuntosDVistaRNU",0,FALSE,FALSE,NA,NA
"156","Hablando de arrepentidos... ¡Novedad EXCLUSIVA de LIBRERÍA DE FÚTBOL en #Uruguay! • EL GRAN ARREPENTIDO DE LA MAFIA… https://t.co/jhaIIRkafI",FALSE,0,NA,2018-08-30 12:38:40,TRUE,NA,"1035144771432603648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Libreria_Futbol",1,FALSE,FALSE,NA,NA
"157","Accedé a la normativa nacional y avisos publicados en el #DiarioOficial
#Remates #LlamadosLaborales… https://t.co/5XxOSTDAf8",FALSE,0,NA,2018-08-30 12:38:17,TRUE,NA,"1035144675458461697",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","impouruguay",0,FALSE,FALSE,NA,NA
"158","Conoce la aplicación que asegura una administración eficaz de tus envíos: https://t.co/IswALczkOv… https://t.co/kY3gDrtx4I",FALSE,0,NA,2018-08-30 12:38:06,TRUE,NA,"1035144631930040321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keyworldgps",0,FALSE,FALSE,NA,NA
"159","Buen dia. Jueves en #Piriapolis #Uruguay nublado y con el mar crecido pero tranquilo. Del temporal de Santa Rosa po… https://t.co/cw5cXw36i3",FALSE,0,NA,2018-08-30 12:35:23,TRUE,NA,"1035143945754488832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","INMONOEL",0,FALSE,FALSE,"-55.27472222","-34.86611111"
"160","RT @Ciudadanos_MVD: 👉🏻 Sigamos conociendo a @ernesto_talvi 🙌, el precandidato presidencial que a través de #Ciudadanos plantea un #MejorFut…",FALSE,0,NA,2018-08-30 12:34:33,FALSE,NA,"1035143735171006465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarolinaAche",26,TRUE,FALSE,NA,NA
"161","RT @PanAmPost_es: #Uruguay y la solución liberal https://t.co/LIimWTs2nt   Por @PrisUY #30Ago",FALSE,0,NA,2018-08-30 12:34:22,FALSE,NA,"1035143688962359296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eferreirap",1,TRUE,FALSE,NA,NA
"162","ACTUALIZAMOS la Cartelera de remates ! 🐄🐂 🔨🔨
+info: App RURAL en PlayStore o AppStore
Visítanos:… https://t.co/Ry0WQXQhDG",FALSE,1,NA,2018-08-30 12:33:49,TRUE,NA,"1035143552500736000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RuralUY",0,FALSE,FALSE,NA,NA
"163","RT @Hace_F5: #AmistosoInternacional
En Montevideo y con Lionel Scaloni en el banco, la #SelecciónArgentina #Sub20 derrotó 1-0 a #Uruguay co…",FALSE,0,NA,2018-08-30 12:33:31,FALSE,NA,"1035143475191341058",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hace_F5",2,TRUE,FALSE,NA,NA
"164","#nuestro #derecho a #ser es #urgente #LeyTransYa #Uruguay https://t.co/uwwTF6rOBt",FALSE,0,NA,2018-08-30 12:32:29,FALSE,NA,"1035143216121532416",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","sergimiranda",0,FALSE,FALSE,NA,NA
"165","RT @jnmet: Scattered rain/mountain snow continue across C #Chile into Friday. Remaining wet in NE #Argentina, #Uruguay, SE #Brazil &amp; E #Par…",FALSE,0,NA,2018-08-30 12:31:29,FALSE,NA,"1035142963985371137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LibardoBuitrago",5,TRUE,FALSE,NA,NA
"166","Unstable #FX in #Argentina #Argie is forgetting its precarious #ARS stability due to #CarryTrade #EmergingMarkets… https://t.co/XeEj7EwN2j",FALSE,1,NA,2018-08-30 12:30:55,TRUE,NA,"1035142821051809792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","aabelatrekking",0,FALSE,FALSE,NA,NA
"167","RT @The_view_of_Leo: #atardecer entre los cerros desde #puntanegra #maldonado #uruguay #pintofotografia @PuntadelEsteS @boleadorcharrua @In…",FALSE,0,NA,2018-08-30 12:30:41,FALSE,NA,"1035142764873363457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lagordis1974",10,TRUE,FALSE,NA,NA
"168","RT @superpostersuy: Póster de Super Mario (4) 
🇺🇾 Super Posters Uruguay
https://t.co/9F2ekqose0
1️⃣ 38 x 50 cm - $ 500
2️⃣ 25 x 37 cm - $ 4…",FALSE,0,NA,2018-08-30 12:29:13,FALSE,NA,"1035142396378533889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","skuvy8",1,TRUE,FALSE,NA,NA
"169","No es el Presidente ausente  ni el gobierno ausente. 3 gobiernos del Frente Amplio destruyeran el Estado. Vivimos e… https://t.co/8q5nYCzXuJ",FALSE,0,NA,2018-08-30 12:26:57,TRUE,NA,"1035141825093414912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","osilveira",0,FALSE,FALSE,NA,NA
"170","RT @emekavoces: #URUGUAY Sube a $ 25 el precio de la leche tarifada desde este viernes  https://t.co/JAF3kjwgxm vía @ObservadorUY",FALSE,0,NA,2018-08-30 12:24:26,FALSE,NA,"1035141190457409537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GelosFernanda",23,TRUE,FALSE,NA,NA
"171","RT @jnmet: Scattered rain/mountain snow continue across C #Chile into Friday. Remaining wet in NE #Argentina, #Uruguay, SE #Brazil &amp; E #Par…",FALSE,0,NA,2018-08-30 12:24:25,FALSE,NA,"1035141188167368705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GurkaChile5",5,TRUE,FALSE,NA,NA
"172","RT @The_view_of_Leo: Cuando todo se viste de rosa 😊🙌 #atardecer #puntanegra #maldonado #uruguay #PintoFotografia @boleadorcharrua @Inverniz…",FALSE,0,NA,2018-08-30 12:23:31,FALSE,NA,"1035140958797680641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LSM_EN_UY",6,TRUE,FALSE,NA,NA
"173","RT @jgamorin: Junto a @Pereira_513 oficializando la candidatura a Diputada por #TreintayTres de #RosanaFraygola

Vamos a seguir apostando p…",FALSE,0,NA,2018-08-30 12:22:59,FALSE,NA,"1035140824558915584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juan37778491",23,TRUE,FALSE,NA,NA
"174","RT @FabianBia: Pan de Azúcar.
Piriápolis
#Maldonado 
#uruguay https://t.co/IhHtSbamwg",FALSE,0,NA,2018-08-30 12:22:47,FALSE,NA,"1035140777184243712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LSM_EN_UY",49,TRUE,FALSE,NA,NA
"175","RT @UNDPClimate: Representatives from joint @FAOclimate &amp; @UNDP #NAPAg Programme connect sectoral #adaptation plans with achievement of #Pa…",FALSE,0,NA,2018-08-30 12:22:39,FALSE,NA,"1035140742908243970",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CRRinzin",3,TRUE,FALSE,NA,NA
"176","RT @Estacion_bcp: #Granizo en Paysandu #Uruguay 30 de agosto 2018 https://t.co/cCM3Rqpwlt",FALSE,0,NA,2018-08-30 12:22:15,FALSE,NA,"1035140641943109638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LSM_EN_UY",17,TRUE,FALSE,NA,NA
"177","RT @NegalMorales: Trabajando con parlamentarios de #Uruguay para avanzar en proyectos que mejoren condiciones de la #DiasporaVenezolana . N…",FALSE,0,NA,2018-08-30 12:20:49,FALSE,NA,"1035140278577971202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viviana5334",21,TRUE,FALSE,NA,NA
"178","RT @Karlostentador: En Sudamérica, el continente más desigual del mundo, los gobiernos de #Venezuela, #Brasil, #Argentina, #Uruguay, #Boliv…",FALSE,0,NA,2018-08-30 12:19:33,FALSE,NA,"1035139962478505985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josegbarcos",2,TRUE,FALSE,NA,NA
"179","RT @TabascoHOY: Los tabasqueños están en la lista del “Tuca” Ferretti para enfrentar los próximos juegos amistosos ante #EstadosUnidos y #U…",FALSE,0,NA,2018-08-30 12:17:50,FALSE,NA,"1035139528951050241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Armando_vazquz",16,TRUE,FALSE,NA,NA
"180","RT @i_bartesaghi: Por comenzar la conferencia de @ACDE_URUGUAY en Cámara Mercantil. Debatiremos sobre los posibles impactos de un #TLC entr…",FALSE,0,NA,2018-08-30 12:17:33,FALSE,NA,"1035139456850911232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dnii_ucu",3,TRUE,FALSE,NA,NA
"181","Por comenzar la conferencia de @ACDE_URUGUAY en Cámara Mercantil. Debatiremos sobre los posibles impactos de un… https://t.co/yOJ7GUG1gU",FALSE,7,NA,2018-08-30 12:17:09,TRUE,NA,"1035139359807352832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_bartesaghi",3,FALSE,FALSE,NA,NA
"182","RT @jnmet: Scattered rain/mountain snow continue across C #Chile into Friday. Remaining wet in NE #Argentina, #Uruguay, SE #Brazil &amp; E #Par…",FALSE,0,NA,2018-08-30 12:15:58,FALSE,NA,"1035139060061417473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elpablistico",5,TRUE,FALSE,NA,NA
"183","Contratendencias | #Agroecología #uruguay https://t.co/2yUNnEoFt1 https://t.co/I3JECyp9v1",FALSE,0,NA,2018-08-30 12:15:05,FALSE,NA,"1035138837360594945",NA,"<a href=""http://rmr.fm/"" rel=""nofollow"">RMR-Tweets</a>","radiomundoreal",0,FALSE,FALSE,NA,NA
"184","RT @INDDHH_Uy: [Comunicado de la INDDHH] Ante atentado al Memorial de los Detenidos Desaparecidos en el Cerro #DDHH #Memoria #Uruguay 🇺🇾👉ht…",FALSE,0,NA,2018-08-30 12:13:54,FALSE,NA,"1035138538881343490",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Margari37542340",22,TRUE,FALSE,NA,NA
"185","RT @jnmet: Scattered rain/mountain snow continue across C #Chile into Friday. Remaining wet in NE #Argentina, #Uruguay, SE #Brazil &amp; E #Par…",FALSE,0,NA,2018-08-30 12:13:51,FALSE,NA,"1035138527879737345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McisternaG",5,TRUE,FALSE,NA,NA
"186","Scattered rain/mountain snow continue across C #Chile into Friday. Remaining wet in NE #Argentina, #Uruguay, SE… https://t.co/wb0jlS4Vnk",FALSE,5,NA,2018-08-30 12:13:22,TRUE,NA,"1035138404319748096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jnmet",5,FALSE,FALSE,NA,NA
"187","Tomar el linea 4 cuanta como milagro no ? 😂😂😂😂😂😂😂 viajar sentado es un lujo en #Uruguay",FALSE,0,NA,2018-08-30 12:13:18,FALSE,NA,"1035138389820014592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Otidalma",0,FALSE,FALSE,NA,NA
"188","Show de #Hollywood el de los venezolanos repatriados desde #Perú, esos eran todos asalariados que fueron a joder a… https://t.co/WQx9JRXynQ",FALSE,1,NA,2018-08-30 12:12:35,TRUE,NA,"1035138207875256321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3lanf3",0,FALSE,FALSE,NA,NA
"189","RT @emekavoces: #URUGUAY El dólar llegó a $ 33 en venta al público y acumula un aumento de 11,25% en lo que va del año https://t.co/gmvc5Jd…",FALSE,0,NA,2018-08-30 12:12:18,FALSE,NA,"1035138137662443522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","claudiagallo14",12,TRUE,FALSE,NA,NA
"190","RT @AA_futbol: La selección #Sub20 de #Argentina 🇦🇷, dirigida por Lionel Scaloni, derrotó a #Uruguay en un encuentro amistoso, @TomiChancal…",FALSE,0,NA,2018-08-30 12:12:13,FALSE,NA,"1035138116376559618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elmatogroso",3,TRUE,FALSE,NA,NA
"191","#Alfredo Casero: ""Esto también pasará, sacaremos dos ceros o las porquerías de siempre""
El #actor estuvo en #TN y d… https://t.co/qmeRZo3HDU",FALSE,0,NA,2018-08-30 12:11:53,TRUE,NA,"1035138033518080000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RadiodelBosque1",0,FALSE,FALSE,NA,NA
"192","RT @SmartServicesUY: 🤝It’s our greatest honor to welcome you at our networking lunch! #Uruguay offers one of the world’s FINEST BUSINESS GA…",FALSE,0,NA,2018-08-30 12:10:53,FALSE,NA,"1035137779645042688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tatitamarquez1",9,TRUE,FALSE,NA,NA
"193","#Uruguay es cuestión de voluntad el empleo, genial, que estamos esperando. 
Cómo puede existir esto, desde el día u… https://t.co/wh2Do102Jr",FALSE,0,NA,2018-08-30 12:10:46,TRUE,NA,"1035137749261721601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mltn1980",0,FALSE,FALSE,NA,NA
"194","Martin Benitez presentando en el mvdfintechforum #Uruguay los planes de @bitexla en ese país. https://t.co/BfDI38Hd9U",FALSE,1,NA,2018-08-30 12:07:52,FALSE,NA,"1035137020732030976",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","bitexla",0,FALSE,FALSE,NA,NA
"195","RT @felcheck: Rumbo a #Panamá después de varios días de intenso aprendizaje y discusión sobre #fintech en el @MvdFintechForum en #Uruguay!…",FALSE,0,NA,2018-08-30 12:06:33,FALSE,NA,"1035136690199900160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cvc307",4,TRUE,FALSE,NA,NA
"196","RT @GlobalPHObserv: How a new law in #Uruguay boosted care services while breaking gender stereotypes @ilo #healthcare https://t.co/7FMPuSN…",FALSE,0,NA,2018-08-30 12:03:26,FALSE,NA,"1035135904669749251",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","equitylist",5,TRUE,FALSE,NA,NA
"197","RT @diegofanara: Realizando la cobertura de la 3ra edición del #congresodedestinos. Entrevistamos para la #tv a Arnaldo Nardone, @LeandroMa…",FALSE,0,NA,2018-08-30 12:02:59,FALSE,NA,"1035135793403256832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CongreDestinos",2,TRUE,FALSE,NA,NA
"198","RT @FabianBia: Sierras de Minas.
Vista desde El Salto del Penitente.
No hay como levantarse y disfrutar de este paisaje. No sería el caso d…",FALSE,0,NA,2018-08-30 12:02:14,FALSE,NA,"1035135603610976258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UyFisioresp",10,TRUE,FALSE,NA,NA
"199","RT @NegalMorales: Trabajando con parlamentarios de #Uruguay para avanzar en proyectos que mejoren condiciones de la #DiasporaVenezolana . N…",FALSE,0,NA,2018-08-30 12:00:25,FALSE,NA,"1035135145743994880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UruguayDSD",21,TRUE,FALSE,NA,NA
"200","GEMCITAC (Oncológico. Citostático. Antineoplásico) de Laboratorio Libra #Uruguay https://t.co/ZyK471p6gG",FALSE,0,NA,2018-08-30 12:00:02,FALSE,NA,"1035135052089356290",NA,"<a href=""https://meditodo.com"" rel=""nofollow"">Meditodo Tweets</a>","meditodo",0,FALSE,FALSE,NA,NA
"201","RT @Ciudadanos_MVD: 👉🏻 Sigamos conociendo a @ernesto_talvi 🙌, el precandidato presidencial que a través de #Ciudadanos plantea un #MejorFut…",FALSE,0,NA,2018-08-30 11:59:49,FALSE,NA,"1035134994132426753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","WAGESTA",26,TRUE,FALSE,NA,NA
"202","#TopSemanalUruguay #Taquilla #Cine #Uruguay https://t.co/8J0qWDDd3g",FALSE,1,NA,2018-08-30 11:58:51,FALSE,NA,"1035134752909668352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ultracine",0,FALSE,FALSE,NA,NA
"203","#montevideo #winter cloudy day #uruguay #riodelaplata https://t.co/ZQqxVfyxRW",FALSE,0,NA,2018-08-30 11:58:20,FALSE,NA,"1035134622588444673",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rafaelguardia13",0,FALSE,FALSE,NA,NA
"204","RT @Estacion_bcp: 🇺🇾#Uruguay  | Llega la mítica tormenta de Santa Rosa. Entre el miércoles 29 y  Jueves 30, luego sigue inestable con lluvi…",FALSE,0,NA,2018-08-30 11:55:40,FALSE,NA,"1035133951504015360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","carlosjuliokr",40,TRUE,FALSE,NA,NA
"205","RT @GlobalPHObserv: How a new law in #Uruguay boosted care services while breaking gender stereotypes @ilo #healthcare https://t.co/7FMPuSN…",FALSE,0,NA,2018-08-30 11:55:31,FALSE,NA,"1035133914535395328",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","luciaruggiero",5,TRUE,FALSE,NA,NA
"206","RT @Estacion_bcp: #Granizo en Paysandu #Uruguay 30 de agosto 2018 https://t.co/cCM3Rqpwlt",FALSE,0,NA,2018-08-30 11:54:52,FALSE,NA,"1035133748122189825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4y6uu",17,TRUE,FALSE,NA,NA
"207","RT @biscayneviajes: #Uruguay - Punta del Este
🔹 6 Días / 4 Noches.
🏨 Hotel Península 3*.
🍽 Régimen Media Pensión sin bebidas.
🚌 Coche cama…",FALSE,0,NA,2018-08-30 11:53:53,FALSE,NA,"1035133501014720513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silvio28057384",2,TRUE,FALSE,NA,NA
"208","Valemos menos que #Uruguay #DolarDesconfianza #AndateMacri #ChauMacri #DolarImparable https://t.co/AzNxOKnsUv",FALSE,0,NA,2018-08-30 11:52:55,FALSE,NA,"1035133259431206912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reality_mar",0,FALSE,FALSE,NA,NA
"209","RT @FabianBia: Sierras de Minas.
Vista desde El Salto del Penitente.
No hay como levantarse y disfrutar de este paisaje. No sería el caso d…",FALSE,0,NA,2018-08-30 11:50:37,FALSE,NA,"1035132681611300864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eduardo49284119",10,TRUE,FALSE,NA,NA
"210","RT @TIRANDO1010: #Sub20 | Así formó #Uruguay en la derrota de este miércoles ante #Argentina en #Jardines https://t.co/ZwxVYF0tUf",FALSE,0,NA,2018-08-30 11:48:48,FALSE,NA,"1035132221647192067",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pillolarrea",2,TRUE,FALSE,NA,NA
"211","RT @FabianBia: Pan de Azúcar.
Piriápolis
#Maldonado 
#uruguay https://t.co/IhHtSbamwg",FALSE,0,NA,2018-08-30 11:48:13,FALSE,NA,"1035132075676975105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jofeces",49,TRUE,FALSE,NA,NA
"212","RT UNDPClimate ""Representatives from joint FAOclimate &amp; UNDP #NAPAg Programme connect sectoral #adaptation plans wi… https://t.co/X7HD4qQpdh",FALSE,0,NA,2018-08-30 11:47:40,TRUE,NA,"1035131940054003713",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ScheuerJo",1,FALSE,FALSE,NA,NA
"213","RT @Karlostentador: En Sudamérica, el continente más desigual del mundo, los gobiernos de #Venezuela, #Brasil, #Argentina, #Uruguay, #Boliv…",FALSE,0,NA,2018-08-30 11:47:37,FALSE,NA,"1035131924145221638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnidadPopularAr",2,TRUE,FALSE,NA,NA
"214","RT @jtrillast: IOT Trends - Una visión

#Panama #tecnologia #Tech #IT #digital #transformacion #innovacion #Blockchain #bigdata #CostaRica…",FALSE,0,NA,2018-08-30 11:47:15,FALSE,NA,"1035131833237884928",NA,"<a href=""http://www.geekoutput.com"" rel=""nofollow"">geekoutput</a>","geek_output",3,TRUE,FALSE,NA,NA
"215","RT @jtrillast: Talentos necesarios en la era Digital

#Panama #tecnologia #Tech #IT #digital #transformacion #innovacion #analytics #CIO #C…",FALSE,0,NA,2018-08-30 11:46:58,FALSE,NA,"1035131762907783169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rafablancopty",2,TRUE,FALSE,NA,NA
"216","RT @jtrillast: IOT Trends - Una visión

#Panama #tecnologia #Tech #IT #digital #transformacion #innovacion #Blockchain #bigdata #CostaRica…",FALSE,0,NA,2018-08-30 11:46:46,FALSE,NA,"1035131709849853953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Rafablancopty",3,TRUE,FALSE,NA,NA
"217","RT @Slaai2018: ¡Confirme su asistencia! 🙋‍♀️
Formalice su inscripción al congreso @Slaai2018  y aproveche la cuota reducida
hasta el 🗓️29 d…",FALSE,0,NA,2018-08-30 11:46:24,FALSE,NA,"1035131620699893761",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alfredocorell",1,TRUE,FALSE,NA,NA
